,asin,overall,review
3922032,B016XTRBIU,5,"My first experience with the ink cartridges was great ....high quality prints ... delivery time was fast, reasonable cost & packaging was excellent. I ordered again and will do so again if this experience continues Completely Satisfied"
3922033,B016XTRBIU,4,"It works okay, but if you are looking for defined color print, it will lack. Some colors does not come out as it should, some do. For what I use, it is ok. I can live with some inaccurate coloring once in a while. You have to choose a color that is close to the primary. It works okay, but if you are looking for defined color print, it will disappoint a little."
3922034,B016XTRBIU,5,Excellent!! Five Stars
3922035,B016XTRBIU,4,It works Four Stars
3922036,B016XTRBIU,5,Great ink and a great price! I can tell no difference in this and the HP high cost ink. Customer service sent a couple of emails as well to make sure I was satisfied with my purchase and the quality. We'll definitely purchase again. Great ink and a great price
3922037,B016XTRBIU,5,Best bang for the buck Great product
3922038,B016XTRBIU,1,"I was able to print exactly 7 sheets using this ink. The first green colored sheet was streaky and then after the first page of using yellow,  the yellow ink would not print any more. Then I had error messages to remove the ink and replace the printhead. Now it won't print at all. Wish I could of just paid the money to get the HP ink. Waste of time, money and now I have to fix the printer. Waste of time"
3922039,B016XTRBIU,5,Worked well and efficiently !!!! Perfect replacement! Great Product
3922040,B016XTRBIU,4,"Update 12/28/17. I had to manipulate the black cartridge a bit for the ink to start coming through. I have had numerous attempts from the company to update my review. The product itself is good, not perfect. Customer service rep was very persistent on having me change my review or deleting it.

Update 9/1/17. The color cartridges are printing fine but the black ink is not coming through. I changed the cartridge and aligned cartridges and still nothing. I'm disappointed in the outcome.

The ink cartridges print well. I'm still having issues with the printer saying ""reload cartridges"", ""turn printer off and on"", etc. Once I acknowledge that the cartridges are non-HP the printer stops printing entirely and I have to unplug, reset the printer. The color is vibrant. I did not have an issue with leaking as others customers did. Techie issues"
3922041,B016XTRBIU,5,"After having the first black cartridge not work properly, the seller actually sent me 3 replacements.  I haven't tried them yet, but they do feel heavy, like a new cartridge should. The original seemed light and likely, in my estimation, some sort of manufacturing defect.  I'm retracting my 1 star and giving a 5 star for the prompt reissuance of ink. Great customer service!"
3922043,B016XTRBIU,1,DON'T BUY!!!!! DOESN'T WORK.
3922044,B016XTRBIU,1,"This ink completely destroyed my printer head , only printed a hand full of pages in color and black and that's it.  I have an HP Office Jet 6500A and its trashed with ink. This ink completely destroyed my printer head, only printed ..."
3922045,B016XTRBIU,5,Will never pay for brand again. No mess and well marked. Excellent!
3922046,B016XTRBIU,5,"These cartridges work great!  Was careful opening them as some users said they were so full that they spilled a little.  Can't see any difference in print quality as compared to HP brand name!  Yes, my HP gives me a message that I have non-HP cartridges installed, but the price difference is certainly worth having to press the button to clear that on the display when I print.  Shipping was quick, and the cartridges come well packed in a cardboard box, a perfect box to put my old cartridges in to bring to the store for recycling. Save money when you print!"
3922047,B016XTRBIU,5,"works as it should, cartridges are full,you can see the ink in them. When you buy HP ink they don't fill the cartridge all the way full so they don't last as long. They are less than a 1/4 of the price compared to HP ink. Never will I buy ink from Staples or Office Depot again. Also, very fast shipping. Great deal! Great deal!"
3922048,B016XTRBIU,4,Great just wish they lasted longer! Four Stars
3922049,B016XTRBIU,4,"Well...On a whim I decided to these cartridges. First let me say they are a lil flimsy and my first order had 2 cracked inks, and they leaked everywhere. So when I received a replacement set from the company I was pleasantly surprised how good they worked. They feel a lil thin , and the clear case threw me off a lil bit, but they work just fine. And for the price would I buy them again... Well YES I would. Originally this was gonna be a 3 star rating , but the customer service bumped it up to 4... Worth the Value"
3922050,B016XTRBIU,4,"COMPANY TOOK CARE OF MY NEEDS, VERY PROFESSIONAL AND WILL USE THEM AGAIN, PRICE IS RIGHT FOUR STARS"
3922051,B016XTRBIU,5,Seem to work as well as the brand name. Five Stars
3922052,B016XTRBIU,5,Using the cartridges and so far so good! As good as the HP brand
3922053,B016XTRBIU,5,"Works great!  I had no issues with overflowing ink.  I ran a test page as others mentioned, and didn't have any issues.  Will definitely buy again! Works great, no issues, will buy again!"
3922054,B016XTRBIU,5,Great stuff... no problem at all. Thanks MIROO Five Stars
3922055,B016XTRBIU,1,These ink cartridges have rendered my printer useless. I keep getting an error message stating that the ink cartridge appears to be missing or damaged after they were installed. I will be requesting a return. Rendered printer useless
3922056,B016XTRBIU,5,Works great. Five Stars
3922057,B016XTRBIU,5,"Love this product, no printing issues. Saving lots of money compared to buying at office depot. Five Stars"
3922058,B016XTRBIU,5,Gotta love the price of these. They work just like the HP ink cartridges.  Will definitely buy hear again Excellent price and product
3922059,B016XTRBIU,4,"As far as I can tell, so far, it works great...and a lot cheaper!! Thanks. Same as HP Ink as far as I can tell!!!"
3922060,B016XTRBIU,1,I don't find the colors to be very true sorry I ordered
3922061,B016XTRBIU,5,Its practically as good as the HP ink but at a fraction of the price. Five Stars
3922062,B016XTRBIU,4,"Updated review:
After having issues with the black ink failing to be recognized by my HP 6500, customer service reached out to me and sent replacements to try. The printer has been working fine now for a few jobs so perhaps the original was a dud. However, I was very appreciative of the effort over multiple emails for customer service to identify the problem, offer solutions to try and finally coordinate a replacement. I was sure I was just going to have to eat the cost. Thank you for helping!

Initial review:
Printer recognizes and will not function with off-brand ink. So I have full ink cartridges that I paid for and a printer that will not operate if they are installed. My printer is now worthless ---- Updated"
3922063,B016XTRBIU,5,Great product and fast shipping. Five Stars
3922064,B016XTRBIU,5,Great price- great product- got it in record time! Great product--love it
3922065,B016XTRBIU,4,So far it works just as well as HP ink.  I will continue to use from now on. Four Stars
3922066,B016XTRBIU,5,The ink cartridge works well without any issues. Great value and quick delivery. Save and enjoy!
3922067,B016XTRBIU,4,Fast shipping.  Good product Good
3922068,B016XTRBIU,5,Worked for a fraction of the cost! Great deal!
3922069,B016XTRBIU,5,Great price and functions like OEM on HP6500A printer.  My original use cartridges were OEM so these replacements worked perfectly. Great price and functions like OEM on HP6500A printer
