,asin,overall,review
1398817,B001DKMZ3G,5,Great selection of colors for me to use in my coloring book.  My only need now is a case for them. The box just isn't going to do it for me. Great selection of colors for me to use in my ...
1398818,B001DKMZ3G,5,Works great for detailed work. Excellent
1398819,B001DKMZ3G,5,"The colors are beautiful. Absolutely beautiful. If you lightly color with these coloring pencils, it gives you a vibrant yet pastel color and applying a bit of pressure on them gives you this gorgeous darker color. I am so happy in purchasing these coloring pencils and recommend everyone who loves coloring to use these. The colors are beautiful. Absolutely beautiful"
1398820,B001DKMZ3G,5,"Ever since the ""adult coloring book"" craze has rocked the world, colored pencils prices have skyrocketed! This came highly recommended and 5 bucks cheaper than in any store. Have to admit, have spent hours coloring with these and they are by far the best I've purchased. Great range of colors, great craftmanship and great quality overall. If you've just gotten into the coloring mix, pick these up, they are worth every buck. Best colored pencils yet!"
1398821,B001DKMZ3G,4,Very light colors.  I couldn't make them very dark.  They are good pencils. Super light.
1398823,B001DKMZ3G,5,love them Five Stars
1398824,B001DKMZ3G,5,One of the best pencils you can purchase. Do not break like some and sharpen to a good point! Use these all the time!
1398825,B001DKMZ3G,5,good product and good price. Could not ask for more. My students love them. Five Stars
1398826,B001DKMZ3G,4,"They are great!! Plenty of colors, nice quality. Four Stars"
1398828,B001DKMZ3G,5,My girlgriend loves using this for her coloring book.it's a good buy. Best coloring.
1398829,B001DKMZ3G,5,"Great Value price, quantity. Excellent. 5 Stars"
1398830,B001DKMZ3G,4,Christmas gift for my daughter Four Stars
1398831,B001DKMZ3G,5,Very solid pencils.  Perfect for an artist or a 6 year olds homework.  Seem stronger than Crayola Better than Crayola
1398832,B001DKMZ3G,5,Great quality color pencil at a great price. I was very pleased with this product. Five Stars
1398833,B001DKMZ3G,5,love it! Five Stars
1398834,B001DKMZ3G,5,Easy to use. Better than expected! Five Stars
1398835,B001DKMZ3G,5,I got these as a present wouldn't have even chose these myself because I knew nothing about them boy am I glad I got a chance to use these they are not as soft as prismacolor (in my case that's a plus) but a firmer texture but I believe have better color saturation nice soft lay down as well not a lot white spots like other pencils the greens and reds purples are rich. Really an overall great pencil to either start with or to add to your collection would definitely buy again. Love Love!!
1398836,B001DKMZ3G,5,Nice colors and just the right hardness of the lead. Five Stars
1398837,B001DKMZ3G,4,They work really good with the adult coloring book I purchased. Works well
1398838,B001DKMZ3G,4,"I love these pencils, great texture and grade. Four Stars"
1398839,B001DKMZ3G,5,What I expected What I expected
1398840,B001DKMZ3G,5,Bought for my daughter &  Adult Coloring Book.  She's love's them. It was a trendy & good gift combo. Bought as a combo
1398841,B001DKMZ3G,5,Bought as a gift.  Well pleased. Well pleased.
1398842,B001DKMZ3G,5,Great set of colored pencils. Lots of colors
1398843,B001DKMZ3G,4,"The more experienced I've become, the more I've learned to appreciate these pencils for the variety of shades and quality.  Would purchase again. The more experienced I've become, the more I've learned ..."
1398844,B001DKMZ3G,5,GREAT PENCILS AND GREAT PRICE! Five Stars
1398845,B001DKMZ3G,5,Fantastic colored pencils! Five Stars
1398846,B001DKMZ3G,5,For my sis Still waiting
1398847,B001DKMZ3G,5,Great for a highschool kid Good product
1398848,B001DKMZ3G,5,My Kids love these pencils.... Five Stars
1398849,B001DKMZ3G,5,Excellent Five Stars
1398850,B001DKMZ3G,5,"This was a gift for my wife. She has been using colored pencils for decades, long before the current adult coloring craze.  She says these pencils are smooth to use and shade in very nicely.  It's got a nice wide selection of colors & tints.  She wishes only that the yellow wouldn't be quite as pale. She is pleased with the coloring results!"
1398852,B001DKMZ3G,1,Came with broken tips Broken
1398853,B001DKMZ3G,5,love the color assortment Five Stars
1398854,B001DKMZ3G,2,I personally didn't like them. Didn't have the normal colors and wasn't a good package. Bleh
1398857,B001DKMZ3G,5,Lots of colors. Five Stars
1398858,B001DKMZ3G,5,"This was a gift. I am not sure how she liked the pencils, but the coloring book for adults was a big hit/ I am not sure how she liked the pencils"
1398859,B001DKMZ3G,2,"they are great pencils but do not work on the ""waxed"" paper of today's adult coloring books.. I recommend liquid gel or sharpies instead if that's what you're buying there.

We were given a refund, asked not to return the product so donated them to a school nearby NOt good for grown up Coloring books"
1398860,B001DKMZ3G,5,"My son loves these. High quality, the lead is not 'broken' inside the pencil and it blends well. Five Stars"
1398861,B001DKMZ3G,2,"The colors on the pencil don't seem to match the color that comes into paper. A lot of the blues, although are labeled different colors, come out extremely similar on paper regardless of how hard you press. For the price, you get a good variety. If you want color depth, you won't find it here. Meh."
1398862,B001DKMZ3G,5,Quality was good and the color assortment is many. Five Stars
1398863,B001DKMZ3G,1,Not a fan of these pencils. I was hoping for more color without having to color the same spot over & over again. Not a fan of these pencils. I was hoping ...
1398864,B001DKMZ3G,5,Excellent quality. The colors are vibrant. Five Stars
1398865,B001DKMZ3G,5,great quality Five Stars
1398866,B001DKMZ3G,5,These are a great set of colored pencils for the money. Lots of different color and very good quality. Definitely better then the Crayola counterparts. These are a great set of colored pencils for the money
1398867,B001DKMZ3G,5,Great Five Stars
1398868,B001DKMZ3G,5,Good price Five Stars
1398869,B001DKMZ3G,5,tried all kinds! love these the best! love these the best
1398870,B001DKMZ3G,4,As expected - a gift to go with 'Lost Ocean' coloring book. Four Stars
1398871,B001DKMZ3G,4,"Great quality, color selection and price. Four Stars"
1398872,B001DKMZ3G,5,Good selection and colors Five Stars
1398873,B001DKMZ3G,5,These are good. They are better than I was expecting. Good
1398874,B001DKMZ3G,5,Good set of colored pencils for adult coloring books. Five Stars
1398876,B001DKMZ3G,5,Very nice Five Stars
1398877,B001DKMZ3G,5,Awesome colors - for an awesome price - work great in the adult coloring books - love 'em Five Stars
1398878,B001DKMZ3G,5,my mom uses these with her adult coloring activities and enjoys them. Five Stars
1398879,B001DKMZ3G,5,"Good colored pencils for cheap. There isn't a whole lot to say. They really sharpen easily and despite being pretty cheap, they are way better than the el cheapo box store pencils. I don't do anything fancy with them, but they work perfect for coloring books! Great for coloring"
1398880,B001DKMZ3G,5,Great. Five Stars
1398881,B001DKMZ3G,4,Fast and efficient; item as described Four Stars
1398882,B001DKMZ3G,5,FUN Five Stars
1398883,B001DKMZ3G,5,Enjoyed very much Five Stars
1398885,B001DKMZ3G,5,Good value add on gift Good value item
1398886,B001DKMZ3G,4,"A very nice quality set of colored pencils to add to your collections. The set has several colors that seem hard to find (lavender tones). The pencils are of good quality and hold up to sharpening well. The lead is more of a hard lead, which makes it more difficult to get a deep saturation of color which can be frustrating. If you increase pressure to get the deeper color, the point tends to break. On the other hand, since the pencils seem to offer light and midrange color, it makes the set great for shading and ombre color. I would definitely buy the set again. A very nice quality set of colored pencils to add to your ..."
1398887,B001DKMZ3G,5,Nice pencils for the price. Nice for the price
1398888,B001DKMZ3G,5,Bought these as a gift to go with the Inspire Bible for a friend. She loves them both during her prayer and mediation time. The color range was nice and seemed to have a nice weight to them in the hand. Nice colors
1398889,B001DKMZ3G,5,"I could not locate my set of really good color pencils, so I thought these were so cheap, I had nothing to lose. I bought them and boy I was surprised. these are really great for the price. definitely a great starter set for all ages. I found my set of 120 high end pencils, but I use these too. they are vivid colors and fairly easy to sharpen. really pleased. so surprised at how good they are for the price!"
1398890,B001DKMZ3G,5,I was looking for colored pencils for the adult coloring books and this is what I ended up getting. They were the best reviewed so I thought I'd give it a chance. They are definitely worth the money. They were the best reviewed so I thought I'd give it a chance
1398894,B001DKMZ3G,4,Colors are nice but not much definition in some shades. Colored pencils
1398895,B001DKMZ3G,5,Wonderful Wonderful
1398896,B001DKMZ3G,5,My Mom loves the colors and quality! Five Stars
1398897,B001DKMZ3G,5,Great rainbow of colors and quality pencils Timely and good product
1398898,B001DKMZ3G,2,I really don't like these. I went with the cheaper of a few I looked at and these seems like you have to push incredibly hard on them in order to get any color out of them. There has to be better out there than this.
1398899,B001DKMZ3G,4,These colored pencils were sent as a gift along with an adult coloring book for my daughter.  I'm hoping it will help relieve the parental stress of my two grandchildren. Mommy's Like to Color Too!
1398900,B001DKMZ3G,5,Great coloring pencils for my grandson! Perfect colors to choose from. Good quality lead. Perfect color choices!
1398901,B001DKMZ3G,5,Awesome colored pencils.! Many colors.!
1398902,B001DKMZ3G,5,"These are great coloring pencils. I'm no artist, but..."
1398903,B001DKMZ3G,5,HAD TO RETURN BUT NOT BECAUSE ANYTHING WAS WRONG WITH IT. Five Stars
1398904,B001DKMZ3G,5,"I got these to color in an Adult Coloring book...they are perfect!  They color nice and smooth and have sharpen to a nice, sharp point. they are perfect! They color nice and smooth and have sharpen ..."
1398905,B001DKMZ3G,4,I bought these for my daughter.  She loves them and said the colors were very bright and smooth when using them.  Easy to sharpen and they do not flake. Nice bright colors
